weld_id,x,y,z,nx,ny,nz,ox,oy,oz,ow
1,-0.0250546,-0.0251066,-0.00444459,0,1,0,0,0,0.382683,0.92388
1,-0.0250497,-0.025099,0.000555403,0,1,0,0,0,0.382683,0.92388
1,-0.0250448,-0.0250914,0.00555539,0,1,0,0,0,0.382683,0.92388
1,-0.02504,-0.0250838,0.0105554,0,1,0,0,0,0.382683,0.92388
1,-0.0250351,-0.0250761,0.0155554,0,1,0,0,0,0.382683,0.92388
1,-0.0250302,-0.0250685,0.0205554,0,1,0,0,0,0.382683,0.92388
1,-0.0250253,-0.0250609,0.0255554,0,1,0,0,0,0.382683,0.92388
1,-0.0250205,-0.0250533,0.0305554,0,1,0,0,0,0.382683,0.92388
1,-0.0250156,-0.0250457,0.0355553,0,1,0,0,0,0.382683,0.92388
1,-0.0250107,-0.0250381,0.0405553,0,1,0,0,0,0.382683,0.92388
1,-0.0250058,-0.0250304,0.0455553,0,1,0,0,0,0.382683,0.92388
1,-0.025001,-0.0250228,0.0505553,0,1,0,0,0,0.382683,0.92388
1,-0.0249961,-0.0250152,0.0555553,0,1,0,0,0,0.382683,0.92388
1,-0.0249912,-0.0250076,0.0605553,0,1,0,0,0,0.382683,0.92388
1,-0.0249863,-0.025,0.0655553,0,1,0,0,0,0.382683,0.92388
1,-0.0249814,-0.0249924,0.0705553,0,1,0,0,0,0.382683,0.92388
1,-0.0249766,-0.0249847,0.0755553,0,1,0,0,0,0.382683,0.92388
1,-0.0249717,-0.0249771,0.0805553,0,1,0,0,0,0.382683,0.92388
1,-0.0249668,-0.0249695,0.0855553,0,1,0,0,0,0.382683,0.92388
1,-0.0249619,-0.0249619,0.0905553,0,1,0,0,0,0.382683,0.92388
1,-0.0249571,-0.0249543,0.0955553,0,1,0,0,0,0.382683,0.92388
1,-0.0249522,-0.0249466,0.100555,0,1,0,0,0,0.382683,0.92388
1,-0.0249473,-0.024939,0.105555,0,1,0,0,0,0.382683,0.92388
1,-0.0249424,-0.0249314,0.110555,0,1,0,0,0,0.382683,0.92388
1,-0.0249376,-0.0249238,0.115555,0,1,0,0,0,0.382683,0.92388
1,-0.0249327,-0.0249162,0.120555,0,1,0,0,0,0.382683,0.92388
1,-0.0249278,-0.0249086,0.125555,0,1,0,0,0,0.382683,0.92388
1,-0.0249229,-0.0249009,0.130555,0,1,0,0,0,0.382683,0.92388
1,-0.0249181,-0.0248933,0.135555,0,1,0,0,0,0.382683,0.92388
1,-0.0249132,-0.0248857,0.140555,0,1,0,0,0,0.382683,0.92388
1,-0.0249083,-0.0248781,0.145555,0,1,0,0,0,0.382683,0.92388
1,-0.0249034,-0.0248705,0.150555,0,1,0,0,0,0.382683,0.92388
1,-0.0248985,-0.0248628,0.155555,0,1,0,0,0,0.382683,0.92388
1,-0.0248937,-0.0248552,0.160555,0,1,0,0,0,0.382683,0.92388
1,-0.0248888,-0.0248476,0.165555,0,1,0,0,0,0.382683,0.92388
1,-0.0248839,-0.02484,0.170555,0,1,0,0,0,0.382683,0.92388
1,-0.024879,-0.0248324,0.175555,0,1,0,0,0,0.382683,0.92388
1,-0.0248742,-0.0248248,0.180555,0,1,0,0,0,0.382683,0.92388
1,-0.0248693,-0.0248171,0.185555,0,1,0,0,0,0.382683,0.92388
1,-0.0248644,-0.0248095,0.190555,0,1,0,0,0,0.382683,0.92388
1,-0.0248595,-0.0248019,0.195555,0,1,0,0,0,0.382683,0.92388
1,-0.0248547,-0.0247943,0.200555,0,1,0,0,0,0.382683,0.92388
1,-0.0248498,-0.0247867,0.205555,0,1,0,0,0,0.382683,0.92388
1,-0.0248449,-0.024779,0.210555,0,1,0,0,0,0.382683,0.92388
1,-0.02484,-0.0247714,0.215555,0,1,0,0,0,0.382683,0.92388
1,-0.0248352,-0.0247638,0.220555,0,1,0,0,0,0.382683,0.92388
1,-0.0248303,-0.0247562,0.225555,0,1,0,0,0,0.382683,0.92388
1,-0.0248254,-0.0247486,0.230555,0,1,0,0,0,0.382683,0.92388
1,-0.0248205,-0.024741,0.235555,0,1,0,0,0,0.382683,0.92388
1,-0.0248157,-0.0247333,0.240555,0,1,0,0,0,0.382683,0.92388
1,-0.0248108,-0.0247257,0.245555,0,1,0,0,0,0.382683,0.92388
1,-0.0248059,-0.0247181,0.250555,0,1,0,0,0,0.382683,0.92388
1,-0.024801,-0.0247105,0.255555,0,1,0,0,0,0.382683,0.92388
1,-0.0247961,-0.0247029,0.260555,0,1,0,0,0,0.382683,0.92388
1,-0.0247913,-0.0246953,0.265555,0,1,0,0,0,0.382683,0.92388
1,-0.0247864,-0.0246876,0.270555,0,1,0,0,0,0.382683,0.92388
1,-0.0247815,-0.02468,0.275555,0,1,0,0,0,0.382683,0.92388
1,-0.0247766,-0.0246724,0.280555,0,1,0,0,0,0.382683,0.92388
1,-0.0247718,-0.0246648,0.285555,0,1,0,0,0,0.382683,0.92388
1,-0.0247669,-0.0246572,0.290555,0,1,0,0,0,0.382683,0.92388
1,-0.024762,-0.0246495,0.295555,0,1,0,0,0,0.382683,0.92388
1,-0.0247571,-0.0246419,0.300555,0,1,0,0,0,0.382683,0.92388
2,-0.234802,-0.0246927,0.300037,0,0,1,0.382683,0,0,0.92388
2,-0.229797,-0.0246915,0.300033,0,0,1,0.382683,0,0,0.92388
2,-0.224792,-0.0246903,0.300029,0,0,1,0.382683,0,0,0.92388
2,-0.219788,-0.0246891,0.300026,0,0,1,0.382683,0,0,0.92388
2,-0.214783,-0.024688,0.300022,0,0,1,0.382683,0,0,0.92388
2,-0.209778,-0.0246868,0.300018,0,0,1,0.382683,0,0,0.92388
2,-0.204773,-0.0246856,0.300014,0,0,1,0.382683,0,0,0.92388
2,-0.199768,-0.0246844,0.300011,0,0,1,0.382683,0,0,0.92388
2,-0.194763,-0.0246832,0.300007,0,0,1,0.382683,0,0,0.92388
2,-0.189758,-0.024682,0.300003,0,0,1,0.382683,0,0,0.92388
2,-0.184753,-0.0246808,0.299999,0,0,1,0.382683,0,0,0.92388
2,-0.179749,-0.0246797,0.299996,0,0,1,0.382683,0,0,0.92388
2,-0.174744,-0.0246785,0.299992,0,0,1,0.382683,0,0,0.92388
2,-0.169739,-0.0246773,0.299988,0,0,1,0.382683,0,0,0.92388
2,-0.164734,-0.0246761,0.299985,0,0,1,0.382683,0,0,0.92388
2,-0.159729,-0.0246749,0.299981,0,0,1,0.382683,0,0,0.92388
2,-0.154724,-0.0246737,0.299977,0,0,1,0.382683,0,0,0.92388
2,-0.149719,-0.0246725,0.299973,0,0,1,0.382683,0,0,0.92388
2,-0.144714,-0.0246714,0.29997,0,0,1,0.382683,0,0,0.92388
2,-0.139709,-0.0246702,0.299966,0,0,1,0.382683,0,0,0.92388
2,-0.134705,-0.024669,0.299962,0,0,1,0.382683,0,0,0.92388
2,-0.1297,-0.0246678,0.299958,0,0,1,0.382683,0,0,0.92388
2,-0.124695,-0.0246666,0.299955,0,0,1,0.382683,0,0,0.92388
2,-0.11969,-0.0246654,0.299951,0,0,1,0.382683,0,0,0.92388
2,-0.114685,-0.0246643,0.299947,0,0,1,0.382683,0,0,0.92388
